,num1,num2,num3,cat,outcome
0,-1.3808148896205845,-0.03140990214661421,-1.6752781486891197,1.0,0.0
1,-0.17539827883953293,1.57067675445995,1.94439964589486,1.0,0.0
2,-0.6472865641942914,0.5031635255314562,-1.4106760180185534,1.0,0.0
3,-1.0221155729792675,0.4205804696115255,-0.5874037270852481,1.0,0.0
4,0.40439209405448695,-1.2708181085120567,-0.10405511201655375,1.0,1.0
5,1.5877480691851837,2.1330198472303454,0.7248291168598117,1.0,1.0
6,-1.3546103781529506,-0.43218265209547296,-0.48291547871295615,1.0,0.0
7,-0.03820445986753154,0.717424821626077,0.7259254729304128,0.0,0.0
8,0.08987881899327622,-1.917143512404555,1.4701073149827069,1.0,1.0
9,0.13716087789701661,1.0844173562004937,-1.4876610241483823,0.0,0.0
10,0.057605766897251116,1.3372210765957735,0.13520382107145504,1.0,0.0
11,-1.0774590545122447,-1.4561518293009257,-0.17380004984623895,0.0,0.0
12,0.6331342815933125,2.624666415072963,1.202468987018446,1.0,0.0
13,1.564181685810442,1.242893364663056,-2.4169547154506748,0.0,1.0
14,0.17892860628518176,0.5447554836882669,-2.3355865082470575,1.0,0.0
15,-0.6228873284390036,-0.4567454692849112,1.015018984411412,0.0,0.0
16,0.4034295215852035,1.770495320167821,-0.9487104344308928,1.0,0.0
17,0.7219345157828976,2.523063831401108,0.9414331028543468,0.0,0.0
18,1.2010571242507468,-3.1232256297156997,-1.4676817198341712,0.0,1.0
19,1.4151810880571158,1.375135335417169,-1.0320211428542534,0.0,1.0
20,-0.44686883334210836,-0.7917976346587244,0.4309377641622364,1.0,0.0
21,-0.33931507144703116,0.6555040024201478,0.12778334671982647,0.0,0.0
22,-0.6806756802591069,-0.4196074810038522,0.3612327917100024,1.0,0.0
23,0.5417262680462862,0.012126950458184927,0.5952917696340536,1.0,1.0
24,-0.8899520729516522,1.2316174545413419,-1.1600435290225433,0.0,0.0
25,-0.17375321053170337,-0.2807501780218094,-0.9963843916276505,0.0,0.0
26,0.674648979388906,-0.626588387139925,0.9571729501204094,0.0,1.0
27,0.009608984022448159,0.10367603862834379,0.4733645694268545,1.0,1.0
28,-0.6989721539102888,0.021877281537850384,0.4391900391498219,0.0,0.0
29,-1.7872502356204734,-0.441280333369809,-1.1549646765948502,1.0,0.0
30,-0.577679858756951,1.1450369060385621,0.6635052661047023,1.0,0.0
31,1.7346058130915145,-0.2223130724871556,0.0038103942614785267,1.0,1.0
32,-1.2895354450884213,1.1887159261509275,0.8867378563079976,0.0,0.0
33,1.0812750034660938,0.15612633761012504,-0.8932151198860705,0.0,1.0
34,0.2808605026476364,0.5786087610019333,-1.4078318458606334,0.0,0.0
35,0.6936368757568282,0.020728595434650235,0.49283742803235714,0.0,1.0
36,0.07634536675933146,-0.5965767996438147,-0.4790124761015579,0.0,1.0
37,1.6514400304394374,-0.17233089934139445,-0.3655460556149647,1.0,1.0
38,-0.26918084146777027,-1.16512988970066,2.1892406246703278,1.0,1.0
39,-0.6788386322924594,1.7791429118923658,-1.2555576799779948,1.0,0.0
40,1.4758168228426103,0.6172867828488364,-0.19100479763464698,1.0,1.0
41,-2.050021750996254,-0.1846963481473253,-0.5769056060641725,1.0,0.0
42,-0.36612781090917856,-0.10397708496925968,-0.3979444332098677,1.0,0.0
43,-0.863822820325815,0.6366147867704287,-0.25315705595509297,0.0,0.0
44,-1.1456791276841356,0.8609116432061319,0.8506447170135877,1.0,0.0
45,-0.25819481586552834,0.22584466965150138,-1.8365622306783196,1.0,0.0
46,-1.3420761534062462,-0.02188299858966627,-1.363432240030654,0.0,0.0
47,0.1718092660782451,0.9353191439511808,-1.3228556305096275,0.0,0.0
48,-0.2603787215939032,-1.6062954909200597,0.03313512356143336,1.0,1.0
49,0.92344766566275,-0.14254504793545508,0.1452584283855753,0.0,1.0
50,0.5310090616079891,0.05060686207860143,-0.8895153541498546,1.0,1.0
51,-0.8639705407376513,-1.066099212204544,0.7462429254467932,0.0,0.0
52,-0.11142018666634827,-1.8011448304243902,-1.4712786417480097,1.0,1.0
53,0.33780620091749797,1.1680017552050244,2.2194695743955286,1.0,1.0
54,-0.49710089010338687,1.3002527858935045,0.25629354061938364,1.0,0.0
55,-0.4364310346358762,0.7263821051712364,0.510885826122214,0.0,0.0
56,0.7080891496890599,-0.03549767501099012,-0.3097534503437481,0.0,0.0
57,1.3949697454639816,2.4175423020989832,0.40084481828576907,0.0,1.0
58,0.16517841663520827,-0.7155727327387921,0.3389552542864587,0.0,1.0
59,1.905092691473291,0.7562400391044858,1.5974671241539273,1.0,1.0
60,0.4239942303632332,-0.7861207475180072,-0.834751483777794,0.0,1.0
61,0.11060728666151629,-0.5039363816236165,0.5648712037834056,0.0,1.0
62,-0.8037447374297031,1.5447246775865853,-1.543495447317129,0.0,0.0
63,-0.018261753707268808,-1.4071757132170097,0.7557153740139674,0.0,1.0
64,1.5384697718754443,0.17202788006500733,0.41230501547018555,0.0,1.0
65,-1.1209869404028296,0.37115158781791374,0.3864542051208283,0.0,0.0
66,1.1882217732105662,-1.8439732068958905,0.013048619895435279,0.0,1.0
67,-0.5073046118078876,-1.9037674804016729,-2.18957009059998,0.0,0.0
68,1.0985548684678865,0.10312173528206532,1.1777689744332573,1.0,1.0
69,-1.392204870202124,0.6782671409638252,0.8462679286324809,1.0,0.0
70,0.9808458377109478,0.03504925872765807,-1.425363148125963,0.0,1.0
71,-1.0603246390184848,-1.1747593065298858,0.5714929470322494,1.0,0.0
72,-0.16779190706840555,1.1563450065175902,-0.01241880755300167,0.0,0.0
73,-0.5372115577581821,-1.3825806358642596,1.2291489777091407,1.0,1.0
74,-0.48218546702960824,-2.1623672231376547,-0.06384788521642808,1.0,1.0
75,0.03257325390500785,1.3862351579931786,-0.40348885283117014,1.0,0.0
76,1.3928910514059043,-0.5420500643048698,0.8410871959260287,0.0,1.0
77,1.3703913985965037,0.017122010603436343,1.8504048691271606,0.0,1.0
78,0.8074686389962946,0.1114405032176988,1.7727462769869011,1.0,1.0
79,-0.3940727099375338,-0.03164094357902848,0.8965668217889716,1.0,0.0
80,1.1359998340244353,-1.7433455645421214,-1.5767576531152665,1.0,1.0
81,-1.4341710973394632,-1.35253663552929,-0.8603193771767423,0.0,0.0
82,-0.6187590711493106,-0.3186998720859896,0.2615567644737095,0.0,0.0
83,1.9205992521626332,-0.8792109371496553,0.9218430692083535,0.0,1.0
84,-0.6225230904092053,-0.6984076168686641,-1.3590069989576465,0.0,0.0
85,0.30711967108198646,-0.6525761090096855,-0.15363944118822964,1.0,1.0
86,0.46451673063737864,0.039847473904960615,-0.8891332059424879,0.0,1.0
87,0.18382172867580354,-0.4260281467123185,0.2520382352601538,1.0,1.0
88,0.6221050168920792,0.3593087724357599,-0.21041492970453882,0.0,1.0
89,0.7300320576859579,1.1306952446055059,0.33279396625647983,0.0,1.0
90,-0.5648471565285584,-0.6601826825004217,-0.9778141018282404,0.0,0.0
91,0.44771441616756047,-1.274702102889003,-0.9663108790729369,0.0,1.0
92,1.3348642223852902,-0.37954262897795843,0.48781134879416255,0.0,1.0
93,-1.9281959056591664,-1.0305098344041592,-0.058964223611771206,0.0,0.0
94,-0.5021285937848453,-0.29338599418854794,-0.52764533687922,0.0,0.0
95,1.0599259523406628,0.29859290599845645,-0.253138342868021,0.0,1.0
96,-0.6401184071578758,-0.5683874273499121,1.0028104088911587,1.0,0.0
97,1.0993221431552456,0.8661717350259718,-1.5002253973677775,0.0,1.0
98,-1.3387582917908825,0.8227519923838105,0.6907390425449822,1.0,0.0
99,0.35563776667527425,0.5750902971837784,0.4860678431357641,1.0,1.0
